date,Carrots,Cabbages,Tomatoes,Import Red Onions,Import Big Onions,Import Potatoes,Import Chillies,Average Exchange Rate,Import Fuel Price
2020-01-01,390.0,190.0,150.0,550.0,116.0,120.0,460.0,181.4,70.44
2020-01-02,350.0,180.0,150.0,550.0,116.0,120.0,460.0,181.4,70.44
2020-01-03,430.0,175.0,190.0,550.0,136.0,135.0,460.0,181.4,70.44
2020-01-06,430.0,175.0,190.0,550.0,126.0,130.0,460.0,181.4,70.44
2020-01-07,350.0,175.0,190.0,550.0,,125.0,460.0,181.4,70.44
2020-01-08,380.0,175.0,175.0,550.0,119.0,133.0,460.0,181.4,70.44
2020-01-09,380.0,175.0,210.0,,119.0,130.0,540.0,181.4,70.44
2020-01-10,,,,,,,,181.4,70.44
2020-01-13,450.0,180.0,290.0,550.0,126.0,145.0,540.0,181.4,70.44
2020-01-14,430.0,180.0,280.0,550.0,122.0,145.0,540.0,181.4,70.44
2020-01-15,,,,,,,,181.4,70.44
2020-01-16,480.0,180.0,400.0,550.0,122.0,140.0,540.0,181.4,70.44
2020-01-17,490.0,180.0,400.0,550.0,122.0,145.0,540.0,181.4,70.44
2020-01-20,420.0,145.0,390.0,450.0,115.0,145.0,540.0,181.4,70.44
2020-01-21,480.0,150.0,400.0,460.0,116.0,145.0,550.0,181.4,70.44
2020-01-22,440.0,160.0,390.0,460.0,118.0,145.0,550.0,181.4,70.44
2020-01-23,440.0,160.0,380.0,460.0,118.0,145.0,550.0,181.4,70.44
2020-01-24,440.0,160.0,350.0,460.0,115.0,145.0,550.0,181.4,70.44
2020-01-27,480.0,160.0,460.0,520.0,115.0,110.0,550.0,181.4,70.44
2020-01-28,420.0,110.0,440.0,470.0,105.0,105.0,550.0,181.4,70.44
2020-01-29,450.0,160.0,400.0,460.0,118.0,145.0,550.0,181.4,70.44
2020-01-30,450.0,160.0,380.0,460.0,116.0,145.0,550.0,181.4,70.44
2020-01-31,450.0,160.0,390.0,500.0,118.0,140.0,550.0,181.4,70.44
2020-02-03,400.0,160.0,430.0,500.0,113.0,135.0,570.0,181.56,63.68
2020-02-04,,,,,,,,181.56,63.68
2020-02-05,400.0,160.0,400.0,500.0,113.0,143.0,570.0,181.56,63.68
2020-02-06,400.0,160.0,400.0,500.0,112.0,140.0,570.0,181.56,63.68
2020-02-07,350.0,160.0,400.0,500.0,108.0,140.0,570.0,181.56,63.68
2020-02-10,365.0,160.0,350.0,400.0,140.0,140.0,570.0,181.56,63.68
2020-02-11,400.0,160.0,375.0,400.0,155.0,140.0,570.0,181.56,63.68
2020-02-12,400.0,170.0,350.0,400.0,160.0,145.0,650.0,181.56,63.68
2020-02-13,400.0,170.0,350.0,400.0,165.0,110.0,650.0,181.56,63.68
2020-02-14,350.0,160.0,350.0,400.0,165.0,115.0,650.0,181.56,63.68
2020-02-17,280.0,155.0,335.0,350.0,150.0,105.0,650.0,181.56,63.68
2020-02-18,245.0,160.0,220.0,345.0,148.0,105.0,650.0,181.56,63.68
2020-02-19,205.0,160.0,200.0,350.0,135.0,115.0,650.0,181.56,63.68
2020-02-20,200.0,155.0,140.0,350.0,143.0,120.0,650.0,181.56,63.68
2020-02-21,,,,,,,,181.56,63.68
2020-02-24,200.0,145.0,200.0,350.0,165.0,105.0,600.0,181.56,63.68
2020-02-25,210.0,140.0,200.0,345.0,165.0,105.0,600.0,181.56,63.68
2020-02-26,200.0,130.0,190.0,345.0,165.0,100.0,600.0,181.56,63.68
2020-02-27,200.0,130.0,190.0,345.0,150.0,100.0,600.0,181.56,63.68
2020-02-28,200.0,120.0,190.0,345.0,165.0,100.0,600.0,181.56,63.68
2020-03-02,160.0,130.0,190.0,340.0,157.0,115.0,440.0,185.06,37.67
2020-03-03,190.0,130.0,180.0,340.0,158.0,120.0,440.0,185.06,37.67
2020-03-04,190.0,130.0,180.0,340.0,160.0,115.0,440.0,185.06,37.67
2020-03-05,200.0,120.0,145.0,300.0,155.0,120.0,440.0,185.06,37.67
2020-03-06,190.0,120.0,140.0,300.0,150.0,120.0,440.0,185.06,37.67
2020-03-09,,,,,,,,185.06,37.67
2020-03-10,190.0,120.0,120.0,225.0,160.0,120.0,440.0,185.06,37.67
2020-03-11,190.0,120.0,120.0,230.0,143.0,120.0,440.0,185.06,37.67
2020-03-12,190.0,120.0,120.0,230.0,135.0,115.0,440.0,185.06,37.67
2020-03-13,190.0,120.0,120.0,230.0,140.0,120.0,440.0,185.06,37.67
2020-03-16,,,,,,,,185.06,37.67
2020-03-17,160.0,120.0,120.0,300.0,195.0,115.0,440.0,185.06,37.67
2020-03-18,160.0,110.0,120.0,300.0,190.0,100.0,440.0,185.06,37.67
2020-03-19,160.0,110.0,110.0,300.0,140.0,100.0,440.0,185.06,37.67
2020-03-20,160.0,100.0,120.0,300.0,120.0,100.0,440.0,185.06,37.67
2020-03-23,,,,,,,,185.06,37.67
2020-03-24,180.0,120.0,120.0,300.0,160.0,100.0,440.0,185.06,37.67
2020-03-25,,,,,,,,185.06,37.67
2020-03-26,300.0,200.0,220.0,,155.0,180.0,440.0,185.06,37.67
2020-03-27,,,,,,,,185.06,37.67
2020-03-30,,,,,,,,185.06,37.67
2020-03-31,,,,,,,,185.06,37.67
2020-04-01,,,,,,,,193.09,19.56
2020-04-02,,,,,,,,193.09,19.56
2020-04-03,,,,,,,,193.09,19.56
2020-04-06,,,,,,,,193.09,19.56
2020-04-07,,,,,,,,193.09,19.56
2020-04-08,,,,,,,,193.09,19.56
2020-04-09,,,,,,,,193.09,19.56
2020-04-10,,,,,,,,193.09,19.56
2020-04-13,,,,,,,,193.09,19.56
2020-04-14,,,,,,,,193.09,19.56
2020-04-15,,,,,,,,193.09,19.56
2020-04-16,,,,,,,,193.09,19.56
2020-04-17,,,,,,,,193.09,19.56
2020-04-20,,,,,,,,193.09,19.56
2020-04-21,,,,,,,,193.09,19.56
2020-04-22,,,,,,,,193.09,19.56
2020-04-23,,,,,,,,193.09,19.56
2020-04-24,,,,,,,,193.09,19.56
2020-04-27,,,,,,,,193.09,19.56
2020-04-28,,,,,,,,193.09,19.56
2020-04-29,,,,,,,,193.09,19.56
2020-04-30,,,,,,,,193.09,19.56
2020-05-01,,,,,,,,187.87,25.44
2020-05-04,,,,,,,,187.87,25.44
2020-05-05,,,,,,,,187.87,25.44
2020-05-06,,,,,,,,187.87,25.44
2020-05-07,,,,,,,,187.87,25.44
2020-05-08,,,,,,,,187.87,25.44
2020-05-11,,,,,,,,187.87,25.44
2020-05-12,,,,,,,,187.87,25.44
2020-05-13,,,,,,,,187.87,25.44
2020-05-14,,,,,,,,187.87,25.44
2020-05-15,,,,,,,,187.87,25.44
2020-05-18,,,,,,,,187.87,25.44
2020-05-19,,,,,,,,187.87,25.44
2020-05-20,,,,,,,,187.87,25.44
2020-05-21,,,,,,,,187.87,25.44
2020-05-22,,,,,,,,187.87,25.44
2020-05-25,,,,,,,,187.87,25.44
2020-05-26,,,,,,,,187.87,25.44
2020-05-27,110.0,90.0,90.0,,80.0,100.0,450.0,187.87,25.44
2020-05-28,110.0,100.0,90.0,,80.0,100.0,450.0,187.87,25.44
2020-05-29,120.0,100.0,140.0,,100.0,130.0,450.0,187.87,25.44
2020-06-01,120.0,90.0,120.0,290.0,100.0,140.0,450.0,185.95,38.35
2020-06-02,130.0,100.0,120.0,290.0,100.0,140.0,490.0,185.95,38.35
2020-06-03,130.0,100.0,120.0,290.0,100.0,130.0,460.0,185.95,38.35
2020-06-04,,,,,,,,185.95,38.35
2020-06-05,,,,,,,,185.95,38.35
2020-06-08,180.0,140.0,170.0,290.0,70.0,140.0,450.0,185.95,38.35
2020-06-09,180.0,140.0,160.0,290.0,70.0,155.0,450.0,185.95,38.35
2020-06-10,180.0,140.0,150.0,280.0,75.0,150.0,450.0,185.95,38.35
2020-06-11,180.0,140.0,150.0,310.0,75.0,150.0,440.0,185.95,38.35
2020-06-12,180.0,140.0,150.0,310.0,80.0,150.0,440.0,185.95,38.35
2020-06-15,160.0,140.0,200.0,310.0,80.0,150.0,440.0,185.95,38.35
2020-06-16,140.0,140.0,200.0,310.0,80.0,150.0,440.0,185.95,38.35
2020-06-17,155.0,140.0,210.0,310.0,80.0,150.0,440.0,185.95,38.35
2020-06-18,100.0,100.0,170.0,310.0,80.0,150.0,440.0,185.95,38.35
2020-06-19,100.0,100.0,170.0,290.0,80.0,150.0,440.0,185.95,38.35
2020-06-22,140.0,100.0,200.0,280.0,80.0,150.0,440.0,185.95,38.35
2020-06-23,170.0,100.0,200.0,275.0,75.0,150.0,440.0,185.95,38.35
2020-06-24,180.0,100.0,200.0,260.0,75.0,150.0,440.0,185.95,38.35
2020-06-25,180.0,100.0,190.0,260.0,75.0,150.0,440.0,185.95,38.35
2020-06-26,180.0,100.0,200.0,260.0,80.0,150.0,440.0,185.95,38.35
2020-06-29,170.0,100.0,200.0,260.0,75.0,125.0,440.0,185.95,38.35
2020-06-30,170.0,100.0,200.0,260.0,75.0,125.0,440.0,185.95,38.35
2020-07-01,160.0,100.0,200.0,260.0,75.0,125.0,440.0,185.85,46.23
2020-07-02,160.0,100.0,200.0,260.0,75.0,125.0,440.0,185.85,46.23
2020-07-03,160.0,120.0,135.0,260.0,75.0,120.0,440.0,185.85,46.23
2020-07-06,140.0,100.0,190.0,260.0,75.0,125.0,420.0,185.85,46.23
2020-07-07,130.0,95.0,175.0,200.0,75.0,125.0,420.0,185.85,46.23
2020-07-08,120.0,95.0,175.0,200.0,75.0,120.0,420.0,185.85,46.23
2020-07-09,130.0,95.0,175.0,180.0,75.0,125.0,420.0,185.85,46.23
2020-07-10,140.0,110.0,120.0,180.0,80.0,150.0,420.0,185.85,46.23
2020-07-13,140.0,110.0,120.0,180.0,85.0,180.0,420.0,185.85,46.23
2020-07-14,130.0,110.0,120.0,180.0,85.0,180.0,420.0,185.85,46.23
2020-07-15,120.0,110.0,120.0,180.0,85.0,190.0,420.0,185.85,46.23
2020-07-16,120.0,110.0,100.0,170.0,85.0,190.0,420.0,185.85,46.23
2020-07-17,120.0,110.0,100.0,170.0,75.0,170.0,420.0,185.85,46.23
2020-07-20,120.0,120.0,100.0,160.0,70.0,165.0,420.0,185.85,46.23
2020-07-21,120.0,120.0,100.0,160.0,70.0,160.0,420.0,185.85,46.23
2020-07-22,120.0,110.0,100.0,160.0,70.0,135.0,420.0,185.85,46.23
2020-07-23,130.0,140.0,95.0,160.0,70.0,135.0,420.0,185.85,46.23
2020-07-24,120.0,130.0,90.0,160.0,70.0,135.0,420.0,185.85,46.23
2020-07-27,120.0,130.0,80.0,140.0,75.0,135.0,420.0,185.85,46.23
2020-07-28,120.0,130.0,80.0,140.0,75.0,145.0,420.0,185.85,46.23
2020-07-29,125.0,135.0,70.0,140.0,83.0,150.0,420.0,185.85,46.23
2020-07-30,140.0,130.0,65.0,140.0,88.0,148.0,420.0,185.85,46.23
2020-07-31,130.0,140.0,67.0,155.0,90.0,148.0,450.0,185.85,46.23
2020-08-03,,,,,,,,184.89,47.74
2020-08-04,160.0,140.0,78.0,170.0,103.0,153.0,450.0,184.89,47.74
2020-08-05,137.0,150.0,60.0,170.0,100.0,150.0,450.0,184.89,47.74
2020-08-06,240.0,170.0,65.0,,100.0,145.0,450.0,184.89,47.74
2020-08-07,200.0,195.0,80.0,,100.0,145.0,450.0,184.89,47.74
2020-08-10,100.0,130.0,73.0,,120.0,142.0,450.0,184.89,47.74
2020-08-11,125.0,120.0,68.0,,125.0,138.0,450.0,184.89,47.74
2020-08-12,140.0,130.0,80.0,,120.0,135.0,450.0,184.89,47.74
2020-08-13,120.0,130.0,70.0,,120.0,133.0,435.0,184.89,47.74
2020-08-14,140.0,140.0,77.0,,120.0,137.0,420.0,184.89,47.74
2020-08-17,120.0,170.0,80.0,,115.0,130.0,420.0,184.89,47.74
2020-08-18,120.0,155.0,73.0,,113.0,130.0,420.0,184.89,47.74
2020-08-19,125.0,160.0,77.0,,125.0,130.0,420.0,184.89,47.74
2020-08-20,120.0,150.0,88.0,,120.0,125.0,420.0,184.89,47.74
2020-08-21,135.0,170.0,88.0,180.0,125.0,135.0,420.0,184.89,47.74
2020-08-24,180.0,170.0,85.0,,120.0,130.0,420.0,184.89,47.74
2020-08-25,160.0,180.0,85.0,,120.0,130.0,420.0,184.89,47.74
2020-08-26,150.0,175.0,90.0,130.0,120.0,130.0,420.0,184.89,47.74
2020-08-27,140.0,168.0,80.0,130.0,118.0,138.0,420.0,184.89,47.74
2020-08-28,130.0,178.0,87.0,120.0,115.0,130.0,420.0,184.89,47.74
2020-08-31,190.0,175.0,98.0,130.0,120.0,137.0,420.0,184.89,47.74
2020-09-01,,,,,,,,185.03,44.05
2020-09-02,165.0,167.0,97.0,160.0,130.0,135.0,420.0,185.03,44.05
2020-09-03,150.0,158.0,127.0,130.0,140.0,130.0,420.0,185.03,44.05
2020-09-04,158.0,150.0,115.0,,143.0,145.0,420.0,185.03,44.05
2020-09-07,170.0,140.0,140.0,200.0,170.0,145.0,450.0,185.03,44.05
2020-09-08,150.0,145.0,140.0,200.0,160.0,145.0,450.0,185.03,44.05
2020-09-09,140.0,130.0,140.0,200.0,165.0,148.0,450.0,185.03,44.05
2020-09-10,150.0,160.0,150.0,200.0,158.0,135.0,450.0,185.03,44.05
2020-09-11,160.0,120.0,150.0,,157.0,129.0,450.0,185.03,44.05
2020-09-14,140.0,140.0,143.0,220.0,177.0,130.0,450.0,185.03,44.05
2020-09-15,160.0,130.0,150.0,240.0,185.0,133.0,450.0,185.03,44.05
2020-09-16,150.0,130.0,155.0,220.0,190.0,138.0,450.0,185.03,44.05
2020-09-17,145.0,120.0,157.0,250.0,195.0,133.0,450.0,185.03,44.05
2020-09-18,150.0,123.0,150.0,240.0,195.0,130.0,450.0,185.03,44.05
2020-09-21,160.0,110.0,170.0,240.0,195.0,130.0,450.0,185.03,44.05
2020-09-22,180.0,120.0,173.0,240.0,200.0,128.0,450.0,185.03,44.05
2020-09-23,233.0,140.0,170.0,260.0,190.0,130.0,450.0,185.03,44.05
2020-09-24,207.0,110.0,167.0,240.0,190.0,127.0,450.0,185.03,44.05
2020-09-25,170.0,100.0,167.0,240.0,205.0,127.0,450.0,185.03,44.05
2020-09-28,180.0,150.0,160.0,240.0,203.0,133.0,450.0,185.03,44.05
2020-09-29,180.0,140.0,160.0,240.0,200.0,140.0,450.0,185.03,44.05
2020-09-30,180.0,140.0,160.0,260.0,203.0,133.0,450.0,185.03,44.05
2020-10-01,,,,,,,,184.44,41.77
2020-10-02,170.0,140.0,140.0,240.0,187.0,137.0,450.0,184.44,41.77
2020-10-05,177.0,140.0,170.0,260.0,220.0,140.0,450.0,184.44,41.77
2020-10-06,183.0,140.0,170.0,260.0,200.0,140.0,450.0,184.44,41.77
2020-10-07,170.0,130.0,160.0,280.0,270.0,157.0,450.0,184.44,41.77
2020-10-08,157.0,120.0,140.0,240.0,260.0,147.0,450.0,184.44,41.77
2020-10-09,157.0,140.0,130.0,260.0,260.0,143.0,450.0,184.44,41.77
2020-10-12,170.0,155.0,140.0,340.0,185.0,150.0,450.0,184.44,41.77
2020-10-13,157.0,135.0,123.0,340.0,152.0,136.0,450.0,184.44,41.77
2020-10-14,140.0,125.0,100.0,300.0,160.0,130.0,450.0,184.44,41.77
2020-10-15,160.0,150.0,87.0,320.0,105.0,127.0,450.0,184.44,41.77
2020-10-16,173.0,143.0,87.0,320.0,100.0,127.0,450.0,184.44,41.77
2020-10-19,140.0,130.0,100.0,300.0,143.0,135.0,450.0,184.44,41.77
2020-10-20,200.0,140.0,93.0,320.0,128.0,133.0,450.0,184.44,41.77
2020-10-21,160.0,130.0,83.0,220.0,128.0,133.0,450.0,184.44,41.77
2020-10-22,,,,,,,,184.44,41.77
2020-10-23,,,,,,,,184.44,41.77
2020-10-26,,,,,,,,184.44,41.77
2020-10-27,,,,,,,,184.44,41.77
2020-10-28,,,,,,,,184.44,41.77
2020-10-29,,,,,,,,184.44,41.77
2020-10-30,,,,,,,,184.44,41.77
2020-11-02,,,,,,,,184.79,45.88
2020-11-03,,,,,,,,184.79,45.88
2020-11-04,,,,,,,,184.79,45.88
2020-11-05,,,,,,,,184.79,45.88
2020-11-06,,,,,,,,184.79,45.88
2020-11-09,,,,,,,,184.79,45.88
2020-11-10,,,,,,,,184.79,45.88
2020-11-11,,,,,,,,184.79,45.88
2020-11-12,,,,,,,,184.79,45.88
2020-11-13,,,,,,,,184.79,45.88
2020-11-16,,,,,,,,184.79,45.88
2020-11-17,,,,,,,,184.79,45.88
2020-11-18,,,,,,,,184.79,45.88
2020-11-19,,,,,,,,184.79,45.88
2020-11-20,,,,,,,,184.79,45.88
2020-11-23,,,,,,,,184.79,45.88
2020-11-24,,,,,,,,184.79,45.88
2020-11-25,,,,,,,,184.79,45.88
2020-11-26,,,,,,,,184.79,45.88
2020-11-27,,,,,,,,184.79,45.88
2020-11-30,,,,,,,,184.79,45.88
2020-12-01,,,,,,,,187.18,51.89
2020-12-02,,,,,,,,187.18,51.89
2020-12-03,,,,,,,,187.18,51.89
2020-12-04,,,,,,,,187.18,51.89
2020-12-07,,,,,,,,187.18,51.89
2020-12-08,,,,,,,,187.18,51.89
2020-12-09,,,,,,,,187.18,51.89
2020-12-10,,,,,,,,187.18,51.89
2020-12-11,,,,,,,,187.18,51.89
2020-12-14,,,,,,,,187.18,51.89
2020-12-15,,,,,,,,187.18,51.89
2020-12-16,,,,,,,,187.18,51.89
2020-12-17,,,,,,,,187.18,51.89
2020-12-18,,,,,,,,187.18,51.89
2020-12-21,,,,,,,,187.18,51.89
2020-12-22,,,,,,,,187.18,51.89
2020-12-23,,,,,,,,187.18,51.89
2020-12-24,,,,,,,,187.18,51.89
2020-12-25,,,,,,,,187.18,51.89
2020-12-28,,,,,,,,187.18,51.89
2020-12-29,,,,,,,,187.18,51.89
2020-12-30,,,,,,,,187.18,51.89
2020-12-31,,,,,,,,187.18,51.89
2021-01-01,,,,,,,,190.49,57.65
2021-01-04,,,,,,,,190.49,57.65
2021-01-05,,,,,,,,190.49,57.65
2021-01-06,,,,,,,,190.49,57.65
2021-01-07,,,,,,,,190.49,57.65
2021-01-08,,,,,,,,190.49,57.65
2021-01-11,,,,,,,,190.49,57.65
2021-01-12,,,,,,,,190.49,57.65
2021-01-13,,,,,,,,190.49,57.65
2021-01-14,,,,,,,,190.49,57.65
2021-01-15,,,,,,,,190.49,57.65
2021-01-18,,,,,,,,190.49,57.65
2021-01-19,,,,,,,,190.49,57.65
2021-01-20,,,,,,,,190.49,57.65
2021-01-21,,,,,,,,190.49,57.65
2021-01-22,,,,,,,,190.49,57.65
2021-01-25,,,,,,,,190.49,57.65
2021-01-26,,,,,,,,190.49,57.65
2021-01-27,,,,,,,,190.49,57.65
2021-01-28,,,,,,,,190.49,57.65
2021-01-29,,,,,,,,190.49,57.65
2021-02-01,,,,,,,,194.07,64.07
2021-02-02,,,,,,,,194.07,64.07
2021-02-03,,,,,,,,194.07,64.07
2021-02-04,,,,,,,,194.07,64.07
2021-02-05,,,,,,,,194.07,64.07
2021-02-08,,,,,,,,194.07,64.07
2021-02-09,,,,,,,,194.07,64.07
2021-02-10,,,,,,,,194.07,64.07
2021-02-11,,,,,,,,194.07,64.07
2021-02-12,,,,,,,,194.07,64.07
2021-02-15,,,,,,,,194.07,64.07
2021-02-16,140.0,100.0,240.0,480.0,130.0,120.0,540.0,194.07,64.07
2021-02-17,130.0,120.0,265.0,450.0,128.0,125.0,520.0,194.07,64.07
2021-02-18,120.0,100.0,270.0,450.0,105.0,125.0,540.0,194.07,64.07
2021-02-19,140.0,100.0,290.0,375.0,123.0,123.0,545.0,194.07,64.07
2021-02-22,140.0,100.0,280.0,300.0,130.0,120.0,540.0,194.07,64.07
2021-02-23,120.0,90.0,280.0,300.0,130.0,120.0,540.0,194.07,64.07
2021-02-24,120.0,95.0,280.0,300.0,143.0,120.0,540.0,194.07,64.07
2021-02-25,160.0,120.0,250.0,300.0,153.0,120.0,540.0,194.07,64.07
2021-02-26,,,,,,,,194.07,64.07
2021-03-01,140.0,115.0,245.0,300.0,160.0,120.0,540.0,196.98,
2021-03-02,160.0,130.0,265.0,300.0,154.0,120.0,540.0,196.98,
2021-03-03,160.0,125.0,270.0,210.0,150.0,120.0,535.0,196.98,
2021-03-04,140.0,120.0,220.0,200.0,140.0,120.0,520.0,196.98,
2021-03-05,175.0,100.0,160.0,200.0,140.0,120.0,520.0,196.98,
2021-03-08,140.0,135.0,165.0,240.0,127.0,115.0,535.0,196.98,
2021-03-09,140.0,135.0,160.0,220.0,113.0,115.0,535.0,196.98,
2021-03-10,140.0,135.0,160.0,230.0,140.0,120.0,520.0,196.98,
2021-03-11,,,,,,,,196.98,
2021-03-12,170.0,135.0,140.0,200.0,85.0,110.0,520.0,196.98,
2021-03-15,160.0,140.0,160.0,200.0,85.0,100.0,535.0,196.98,
2021-03-16,160.0,140.0,160.0,220.0,88.0,105.0,535.0,196.98,
2021-03-17,150.0,120.0,160.0,220.0,93.0,103.0,535.0,196.98,
2021-03-18,155.0,120.0,130.0,220.0,90.0,100.0,520.0,196.98,
2021-03-19,160.0,120.0,130.0,220.0,83.0,98.0,535.0,196.98,
2021-03-22,140.0,120.0,100.0,220.0,81.0,100.0,550.0,196.98,
2021-03-23,140.0,120.0,100.0,200.0,85.0,100.0,550.0,196.98,
2021-03-24,140.0,120.0,100.0,200.0,75.0,100.0,550.0,196.98,
2021-03-25,140.0,100.0,95.0,200.0,85.0,100.0,550.0,196.98,
2021-03-26,160.0,120.0,110.0,200.0,75.0,100.0,550.0,196.98,
2021-03-29,160.0,120.0,120.0,200.0,80.0,105.0,550.0,196.98,
2021-03-30,160.0,120.0,110.0,200.0,80.0,105.0,550.0,196.98,
2021-03-31,160.0,120.0,110.0,200.0,80.0,100.0,550.0,196.98,
2021-04-01,155.0,115.0,100.0,200.0,80.0,100.0,550.0,197.42,66.44
2021-04-02,,,,,,,,197.42,66.44
2021-04-05,160.0,120.0,120.0,220.0,80.0,95.0,550.0,197.42,66.44
2021-04-06,150.0,120.0,120.0,230.0,80.0,95.0,550.0,197.42,66.44
2021-04-07,150.0,120.0,120.0,330.0,85.0,95.0,550.0,197.42,66.44
2021-04-08,140.0,140.0,120.0,330.0,95.0,95.0,550.0,197.42,66.44
2021-04-09,150.0,120.0,140.0,330.0,85.0,95.0,550.0,197.42,66.44
2021-04-12,175.0,140.0,200.0,270.0,85.0,95.0,550.0,197.42,66.44
2021-04-13,,,,,,,,197.42,66.44
2021-04-14,,,,,,,,197.42,66.44
2021-04-15,,,,,,,,197.42,66.44
2021-04-16,220.0,160.0,190.0,330.0,85.0,95.0,550.0,197.42,66.44
2021-04-19,190.0,155.0,100.0,,78.0,118.0,550.0,197.42,66.44
2021-04-20,190.0,150.0,100.0,,83.0,115.0,550.0,197.42,66.44
2021-04-21,190.0,150.0,100.0,,83.0,115.0,550.0,197.42,66.44
2021-04-22,150.0,120.0,100.0,,87.0,120.0,550.0,197.42,66.44
2021-04-23,150.0,120.0,100.0,,80.0,120.0,550.0,197.42,66.44
2021-04-26,,,,,,,,197.42,66.44
2021-04-27,170.0,120.0,100.0,,75.0,120.0,550.0,197.42,66.44
2021-04-28,160.0,120.0,100.0,,75.0,130.0,550.0,197.42,66.44
2021-04-29,160.0,120.0,90.0,,75.0,120.0,550.0,197.42,66.44
2021-04-30,155.0,120.0,90.0,,80.0,130.0,550.0,197.42,66.44
2021-05-03,155.0,120.0,90.0,,75.0,120.0,550.0,199.58,68.47
2021-05-04,150.0,120.0,90.0,,100.0,140.0,545.0,199.58,68.47
2021-05-05,120.0,120.0,100.0,,98.0,138.0,545.0,199.58,68.47
2021-05-06,130.0,120.0,100.0,,95.0,138.0,550.0,199.58,68.47
2021-05-07,130.0,120.0,100.0,,95.0,138.0,545.0,199.58,68.47
2021-05-10,130.0,120.0,100.0,290.0,90.0,120.0,550.0,199.58,68.47
2021-05-11,130.0,120.0,100.0,260.0,77.0,120.0,545.0,199.58,68.47
2021-05-12,130.0,120.0,140.0,260.0,83.0,125.0,545.0,199.58,68.47
2021-05-13,150.0,120.0,170.0,270.0,82.0,128.0,550.0,199.58,68.47
2021-05-14,,,,,,,,199.58,68.47
2021-05-17,160.0,125.0,170.0,260.0,75.0,125.0,550.0,199.58,68.47
2021-05-18,155.0,125.0,150.0,290.0,83.0,125.0,555.0,199.58,68.47
2021-05-19,170.0,130.0,220.0,285.0,82.0,128.0,555.0,199.58,68.47
2021-05-20,170.0,130.0,260.0,260.0,97.0,128.0,550.0,199.58,68.47
2021-05-21,150.0,130.0,260.0,,100.0,128.0,550.0,199.58,68.47
2021-05-24,,,,,,,,199.58,68.47
2021-05-25,200.0,150.0,240.0,,103.0,135.0,545.0,199.58,68.47
2021-05-26,,,,,,,,199.58,68.47
2021-05-27,,,,,,,,199.58,68.47
2021-05-28,,,,,,,,199.58,68.47
2021-05-31,160.0,140.0,140.0,,100.0,140.0,550.0,199.58,68.47
2021-06-01,,,,,,,,199.82,
2021-06-02,,,,,,,,199.82,
2021-06-03,160.0,140.0,160.0,,100.0,140.0,550.0,199.82,
2021-06-04,140.0,140.0,150.0,,100.0,140.0,550.0,199.82,
2021-06-07,,,,,,,,199.82,
2021-06-08,200.0,150.0,150.0,320.0,100.0,140.0,530.0,199.82,
2021-06-09,200.0,160.0,160.0,320.0,100.0,140.0,530.0,199.82,
2021-06-10,,,,,,,,199.82,
2021-06-11,,,,,,,,199.82,
2021-06-14,,,,,,,,199.82,
2021-06-15,,,,,,,,199.82,
2021-06-16,,,,,,,,199.82,
2021-06-17,150.0,160.0,150.0,320.0,95.0,140.0,530.0,199.82,
2021-06-18,150.0,160.0,150.0,320.0,95.0,140.0,530.0,199.82,
2021-06-21,180.0,180.0,200.0,320.0,95.0,140.0,530.0,199.82,
2021-06-22,180.0,170.0,140.0,320.0,95.0,140.0,530.0,199.82,
2021-06-23,150.0,160.0,140.0,320.0,95.0,140.0,530.0,199.82,
2021-06-24,,,,,,,,199.82,
2021-06-25,150.0,180.0,140.0,320.0,95.0,140.0,530.0,199.82,
2021-06-28,150.0,165.0,140.0,320.0,95.0,140.0,530.0,199.82,
2021-06-29,150.0,170.0,130.0,320.0,93.0,140.0,530.0,199.82,
2021-06-30,150.0,160.0,130.0,320.0,95.0,140.0,530.0,199.82,
2021-07-01,150.0,160.0,130.0,320.0,95.0,140.0,530.0,199.98,68.92
2021-07-02,150.0,140.0,120.0,320.0,93.0,140.0,530.0,199.98,68.92
2021-07-05,155.0,170.0,130.0,300.0,95.0,140.0,530.0,199.98,68.92
2021-07-06,150.0,150.0,110.0,300.0,95.0,143.0,530.0,199.98,68.92
2021-07-07,150.0,120.0,100.0,300.0,95.0,140.0,530.0,199.98,68.92
2021-07-08,150.0,140.0,100.0,300.0,95.0,140.0,530.0,199.98,68.92
2021-07-09,140.0,140.0,100.0,300.0,100.0,145.0,530.0,199.98,68.92
2021-07-12,140.0,135.0,100.0,290.0,100.0,145.0,530.0,199.98,68.92
2021-07-13,140.0,135.0,100.0,290.0,100.0,145.0,530.0,199.98,68.92
2021-07-14,140.0,135.0,100.0,270.0,97.0,155.0,530.0,199.98,68.92
2021-07-15,140.0,135.0,100.0,270.0,97.0,155.0,530.0,199.98,68.92
2021-07-16,140.0,145.0,100.0,270.0,97.0,155.0,530.0,199.98,68.92
2021-07-19,140.0,160.0,120.0,280.0,97.0,155.0,530.0,199.98,68.92
2021-07-20,140.0,155.0,120.0,280.0,97.0,155.0,530.0,199.98,68.92
2021-07-21,,,,,,,,199.98,68.92
2021-07-22,130.0,170.0,120.0,280.0,97.0,155.0,530.0,199.98,68.92
2021-07-23,,,,,,,,199.98,68.92
2021-07-26,170.0,180.0,90.0,280.0,97.0,155.0,530.0,199.98,68.92
